Property,Building,Floor,Space,Image,Equipment Position,Asset ID,Asset Name,Quantity,Barcode (Auto),Supplier,Manufacturer (Spec),Manufactured Date,Model Name/No (Spec),Serial Number,Capacity,Height,Width,Depth,Parent Asset ID,Parent Asset Name,In Service Date,Observation Date,Operating Environment,Asset Criticality,Asset Condition Rating,Condition Assessment Comments,Current Utilisation,Asset Service Status,Notes/Comments,Created By,Modified By,Asset Name Lookup (wip),Created
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1245C,A91220039,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 13:45
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,,16,Hot Water Heater,1.00,16,,Rheem,11/12/2008,191050F7,3694314,50,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 13:49
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,,17,Commercial Sink,1.00,17,,Brayco ,,,,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 13:51
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,,18,RPZ,1.00,18,,Febco,,860L,6611,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 13:53
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,,19,Pressure Cleaner,1.00,19,,,,,,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 13:55
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,,20,Oil Separator Tank,1.00,20,,Sepa ,10/2/2006,SS CC1500,90005,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 13:59
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,,21,Diaphragm Pump,1.00,21,,ASM Pumps,,DS25,15956,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:01
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,,22,Induction Motor,1.00,22,,Teco Australia,1/1/2008,Monarch 1 phase induction motor,84240016,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:05
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,,23,Vehicle Hoist,1.00,23,,Heshbon ,,HL-27M,8 1R,"6,000",,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:18
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,Exit,24,Automatic Roller Door,1.00,24,,,,,,,7,3.32,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:24
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,Exit,,Automatic Roller Door Motor,1.00,0,,Grifco ,1/9/2007,MTL103,H07090155,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:28
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,Entry,,Automatic Roller Door Motor,1.00,0,,Grifco ,,MTL103,H07094385,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:31
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,4,,Entry ,25,Automatic Roller Door,1.00,25,,,,,,,7,3.47,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:32
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,18,,,26,Automatic sliding gate,1.00,26,,,,,,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:37
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,18,,,,Roof Anchor Points,2.00,0,,,,,,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Mark Steel (NSW Ambulance),,21/4/2022 14:42
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,18,,,27,A/C Air Package Unit,1.00,27,,ActronAir,,SCA290C-0300,612257,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Mark Steel (NSW Ambulance),,21/4/2022 14:45
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,18,,,28,Main Switchboard,1.00,28,,Wodonga Switchboard Manufacturers ,23/1/2009,,WSM11511,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:48
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,18,,,,RCBO,4.00,0,,NHP,,Din-Safe 607276 C16,,,,,,28,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:51
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,18,,,,RCBO,9.00,0,,NHP,,Din-Safe 607277 C20,,,,,,28,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:53
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,18,,,,RCBO,3.00,0,,NHP,,Din-Safe DSRCBH2030A C20,,,,,,28,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:55
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,18,,,,RCBO,1.00,0,,NHP,,MOD6 M6RCBS2030CAN C20,,,,,,28,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:56
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,18,,,,RCBO,1.00,0,,NHP,,MOD6 M6RCBS2030C C20,,,,,,28,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 14:58
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,18,,,,Water Tank,1.00,0,,,,,,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 15:05
Deniliquin Ambulance Station ,Deniliquin Ambulance Station ,Ground,18,,,,Water tank pump,1.00,0,,Davey,,HP45-05,,,,,,,,,21/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Lachlan Wilson (NSW Ambulance),Lachlan Wilson (NSW Ambulance),,21/4/2022 15:06
Tumut Ambulance Station,Tumut Ambulance Station,Ground,1,,Above front entry door,,Smoke Detector,1.00,0,,,,,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:10
Tumut Ambulance Station,Tumut Ambulance Station,Ground,1,,Outside lockers,,Smoke Detector,1.00,0,,,,,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:10
Tumut Ambulance Station,Tumut Ambulance Station,Ground,1,,Centre corridor ,TMT-0001,Fie Extinguisher (Powder),1.00,TMT-0001,,,,,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:13
Tumut Ambulance Station,Tumut Ambulance Station,Ground,1,,Next to water heater,,TMV,1.00,0,,Enware,,Aquablend 1500,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:16
Tumut Ambulance Station,Tumut Ambulance Station,Ground,1,,Next to toilet ,TMT-0002,Hot Water Heater,1.00,TMT-0002,,Thermann,28/4/2015,T2F136S,15042820024H,250,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:18
Tumut Ambulance Station,Tumut Ambulance Station,Ground,2,,,TMT-0003,A/C Unit Split (Indoor),1.00,TMT-0003,,Daikin,,FTY35CVMA8,4900898,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:21
Tumut Ambulance Station,Tumut Ambulance Station,Ground,3,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:25
Tumut Ambulance Station,Tumut Ambulance Station,Ground,3,,,TMT-0004,Fire Extinguisher (Water),1.00,TMT-0004,,,,,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:29
Tumut Ambulance Station,Tumut Ambulance Station,Ground,3,,,TMT-0005,Fie Extinguisher (Powder),1.00,TMT-0005,,,,,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:29
Tumut Ambulance Station,Tumut Ambulance Station,Ground,3,,,,Fire Blanket,1.00,0,,,,,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:30
Tumut Ambulance Station,Tumut Ambulance Station,Ground,3,,,TMT-0006,A/C Unit Split (Indoor),1.00,TMT-0006,,Hitachi ,,RAS-S35YHAB,1324,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:32
Tumut Ambulance Station,Tumut Ambulance Station,Ground,5,,,TMT-0007,A/C Unit Split (Indoor),1.00,TMT-0007,,Daikin ,,FTY35CVMA8,4901273,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:39
Tumut Ambulance Station,Tumut Ambulance Station,Ground,5,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:39
Tumut Ambulance Station,Tumut Ambulance Station,Ground,6,,,TMT-0008,A/C Unit Split (Indoor),1.00,TMT-0008,,Daikin,,FTY35CVMA8,4901274,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:42
Tumut Ambulance Station,Tumut Ambulance Station,Ground,9,,,TMT-0009,A/C Unit Split (Indoor),1.00,TMT-0009,,Daikin,,FTXS25GVMA,E032820,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:45
Tumut Ambulance Station,Tumut Ambulance Station,Ground,8,,,TMT-0010,Safe,1.00,TMT-0010,,Guardall ,,,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:49
Tumut Ambulance Station,Tumut Ambulance Station,Ground,8,,,TMT-0011,Safe,1.00,TMT-0011,,CMI ,,Homesafe ,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:50
Tumut Ambulance Station,Tumut Ambulance Station,Ground,8,,,TMT-0012,Safe,1.00,TMT-0012,,CMI,,Homesafe,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:50
Tumut Ambulance Station,Tumut Ambulance Station,Ground,8,,,TMT-0013,EKA controller box,1.00,TMT-0013,,,,,,,,,,,,,26/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,26/4/2022 15:51
Tumut Ambulance Station ,Tumut Ambulance Station ,Ground,10,,Side station next to fence,TMT-0014,A/C Unit Split (Outdoor),1.00,TMT-0014,,Daikin,,RY35CVMA,4902101,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:23
Tumut Ambulance Station ,Tumut Ambulance Station ,Ground,10,,Side station next to fence ,TMT-0015,A/C Unit Split (Outdoor),1.00,TMT-0015,,Daikin ,,RY35CVMA,4902109,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:25
Tumut Ambulance Station ,Tumut Ambulance Station ,Ground,10,,Side station next to fence ,TMT-0016,A/C Unit Split (Outdoor),1.00,TMT-0016,,Daikin ,,RXS25EBVMA,E032523,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:27
Tumut Ambulance Station ,Tumut Ambulance Station ,Ground,10,,Side station next to fence ,TMT-0017,Main Switchboard,1.00,TMT-0017,,,,,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:30
Tumut Ambulance Station ,Tumut Ambulance Station ,Ground,10,,On main switchboard ,,RCBO,2.00,0,,Hager,,AD816T C16,,,,,,TMT-0017,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:31
Tumut Ambulance Station ,Tumut Ambulance Station ,Ground,10,,On main switchboard ,,RCD,1.00,0,,General Electric ,,DDCE C20,,,,,,TMT-0017,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:32
Tumut Ambulance Station ,Tumut Ambulance Station ,Ground,10,,On main switchboard ,,RCBO,3.00,0,,Hager,,AD810T C10,,,,,,TMT-0017,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:33
Tumut Ambulance Station ,Tumut Ambulance Station ,Ground,10,,On main switchboard ,,RCBO,1.00,0,,Hager,,AD820T C20,,,,,,TMT-0017,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:34
Tumut Ambulance Station ,Tumut Ambulance Station ,Ground,10,,Front of station ,TMT-0018,A/C Unit Split (Outdoor),1.00,TMT-0018,,Daikin,,RY35CVMA,4902149,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:37
Tumut Ambulance Station ,Tumut Ambulance Station ,Ground,10,,Side station next to plant,TMT-0019,A/C Unit Split (Outdoor),1.00,TMT-0019,,Hitachi ,,RAC-S35YHAB,614,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:38
Tumut Ambulance Station ,Tumut Ambulance Garage/Office,Ground,1,,,,Wallmount Battery Charger,1.00,0,,Durst ,,BCSW - 1245 B,125731,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:52
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1245C,A90121014,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:53
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,,,Wallmount Battery Charger,1.00,0,,Durst ,,BCSW - 1245 B,125688,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:55
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1245C,A90121032,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:56
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,,TMT-0020,Fire Extinguisher (C02),1.00,TMT-0020,,,,,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:57
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,,TMT-0021,Fie Extinguisher (Powder),1.00,TMT-0021,,,,,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:58
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,,TMT-0022,Fie Extinguisher (Powder),1.00,TMT-0022,,,,,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 8:59
Tumut Ambulance Station ,Tumut Ambulance Garage/Office,Ground,1,,,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1215B ,A90800076,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 9:02
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1215B,A91200025,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 9:03
Tumut Ambulance Station ,Tumut Ambulance Garage/Office,Ground,1,,Front of Plantroom to main road,,Automatic Sectional Door Motor,1.00,0,,Automatic Technology Australia ,,GDO-9 DynamO gen-2,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 9:06
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,Exit door at rear,,Automatic Roller Door Motor,1.00,0,,Automatic Technology Australia ,,,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 9:13
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,Exit door at rear,TMT-0023,Automatic Roller Door,1.00,TMT-0023,,B&D Roll-A-Door,,,,,2.6,5.2,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 9:15
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,Front door to road,TMT-0024,Automatic Sectional Door,1.00,TMT-0024,,B&D,,,,,2.8,5.8,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 9:22
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,,TMT-0025,Distribution Board,1.00,TMT-0025,,,,,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 9:45
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,On distribution board ,,RCBO,2.00,0,,Hager,,AD810T C10,,,,,,TMT-0025,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 9:46
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,On distribution board ,,RCBO,3.00,0,,Hager,,AD816T C16,,,,,,TMT-0025,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 9:47
Tumut Ambulance Station ,Tumut Ambulance Garage/Office ,Ground,1,,On distribution board ,,RCBO,2.00,0,,Hager,,AD820T C20,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 9:48
Gundagai Ambulance Station ,Gundagai Ambulance Station ,Ground,2,,Above lounge,,Smoke Detector,1.00,0,,,,,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 11:10
Gundagai Ambulance Station ,Gundagai Ambulance Station ,Ground,2,,,GUN-0001,A/C Unit Split (Indoor),1.00,GUN-0001,,Fujitsu ,,ASTB24LDC,E008006,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 11:12
Gundagai Ambulance Station ,Gundagai Ambulance Station ,Ground,2,,,GUN-0002,Fire Extinguisher (Dry Chemical),1.00,GUN-0002,,,,,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 11:14
Gundagai Ambulance Station ,Gundagai Ambulance Station ,Ground,2,,,GUN-0002,Fire Blanket,1.00,GUN-0002,,,,,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 11:15
Gundagai Ambulance Station ,Gundagai Ambulance Station ,Ground,3,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 11:15
Gundagai Ambulance Station ,Gundagai Ambulance Station ,Ground,6,,,,Smoke Detector,1.00,0,,,,,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 11:17
Gundagai Ambulance Station ,Gundagai Ambulance Station ,Ground,6,,,GUN-0004,A/C Unit Split (Indoor),1.00,GUN-0004,,Fujitsu ,,ASTA09LCC,E095950,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 11:19
Gundagai Ambulance Station ,Gundagai Ambulance Station ,Ground,7,,,GUN-0005,Fire Hose Reel,1.00,GUN-0005,,Wormald ,,36m,,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 11:21
Gundagai Ambulance Station ,Gundagai Ambulance Station ,Ground,7,,Back wall,,Wallmount Battery Charger,1.00,0,,Durst ,,BCSW - 1245 B,125204,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 11:23
Gundagai Ambulance Station ,Gundagai Ambulance Station ,Ground,7,,Back wall,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1245C,A90918034,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 11:24
Gundagai Ambulance Station ,Gundagai Ambulance Station ,Ground,7,,Back wall ,,Wallmount Battery Charger,1.00,0,,Durst ,,BCSW - 1245 B,125223,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 11:25
Gundagai Ambulance Station ,Gundagai Ambulance Station ,Ground,7,,Back wall,,Vehicle Battery Charger,1.00,0,,Durst ,,BCS-1245C,A90416106,,,,,,,,27/4/2022,2 - Normal,2 - Medium,1 - Excellent,,3 - Normal,,,Mark Steel (NSW Ambulance),Mark Steel (NSW Ambulance),,27/4/2022 11:26
